title,content
东莞市常平镇曼克顿酒店公寓苦主,你好，我是东莞市常平镇木伦村天鹅湖路曼克顿酒店公寓C座1601的业主。现在我要投诉曼克顿酒店公寓物业管理有限公司以及曼克顿酒店公寓的开发商。(投诉内容是1:13年买的房，买了30万，买房不到一年半出现电梯每个月出现10几次电梯故障问题，一直持续到现在还是频繁发生，请问当初我们交的电梯维修费哪里去了？为何没有动用维修费来维修电梯？2:整个公寓到处见狗屎，狗尿，经常打开门就在自家门口出现一大堆狗尿，而物业管理公司的清洁工没有尽责做事。3:一楼大堂两边大门经常坏，开着的门，安全不到位，特别今年，有一次个月内出现两三次盗贼，发生三起室内女孩被强奸，楼下保安个个像大爷，躺在那凳子上，没有做到人员进出的观察。任谁都可以随意进来公寓。4:每次去物业管理交管理费时，物业的工作人员都故意刁难我们业主，比如，我2月去预交管理费，预交4月5月的管理费，对方刻意为难我们一定要去把水表抄下来，才可交管理费，不可以管理费和水费分开交，要打在同一张收据里。我说先交管理费，我现在有事要处理，等我回来再去抄，再来交水费。但是对方却不停的为难我，不给我预交管理费，直到我发火将近拍桌子了，大声训斥后才给我预交管理费。5:投诉开发商，买房的时候说有纯净水提供，热水全天供应，但是买房到现在从来没有见过公寓里的纯净水管道是有水的，买房才两年，去年10月份开频繁爆水管，12月开始热水停止供应，物业管理公司要求我们业主各自安装热水器，从2015年12月开始至今，热水供应已经全面停止提供。请问当初我们交的热水供应维修费哪里去了？为何我们交了这些钱却没有给我们提供维修！厕所窗外每天不停的漏水，每天都以为外面在下雨！以上问题发生，到管理处投诉没人理，管理人员态度恶劣，做事散漫。我们这些业主走投无路，13年买房30万，现在18万都卖不出去，房价不停的降，而周围的房子都在不停的涨，对于我们这些业主当初买房投资，被开发商欺骗，房子工程都是不合标准，到处漏水，频繁爆水管。现请求有关部门关注我们这些业主，能派政府下来调查开发商和物业管理公司的项目。谢谢
常平镇曼克顿公寓是危楼，随时出人命，物业乱收费,您好！我是07年在常平曼克顿公寓买了1个单位，单时发展商给的合同内容很诱人，好景不长，居住环境和物业管理维持了2年，第三年开始，发展商和物业的黑心，楼盘的硬件烂慢慢全体现出来了！本人在这公寓住5年，第六年实在住不下，为了保命，只能搬家，瞬间觉得有家不能回：回去了住危楼，担心身命危险：电梯经常中途停，再突然掉谷底！楼梯安全通道白天和晚上一样黑乎乎一片，且还是物业堆放垃圾杂物的好地方！楼道的灯光像萤火虫！小偷抢劫的可以白天大摇大摆在公寓嚣张！物业保安现在是1个人2天才巡罗1次，刚住的前2年是每天3-5个保安巡罗4次每天！我们的管理费从07年到16年一直是120元每月！发展商的合同上写了有纯净水入户，现在16年了也没见1滴纯净水；合同上收了每户6000元的中央空调和中央热水到户，开心的使用了5年，第6年开始瘫痪，且中央空调和热水费用不是一般人能承受的，超贵！交了钱更痛苦的是三天两头停热水、冷水，一停就是1-2天，严重的3-4天大冬天没热水！中央空调只是摆设，即使常年不使用，都漏水，好多业主因为中央空调漏水，隔两年装修一次，导致最后背迫离家住外！物业的工作人员态度恶劣，整天出入高档酒店吃喝玩乐！物业工作人员上门为业主维修的费用也是狮子大开口，都是贵外面的3倍以上！曼克顿公寓都是一群苦业主！谁能帮助我们？！
东莞司机车越来越多急需控制,这两年小车增加的太快，路越来越堵，车位不够停，很多人就把车违章停到路边或者人行道，非常影响同行。希望政府尽快出台措施，控制东莞小车数量。特别是玉兰大剧院周围，好多车主停到人行道上，也没有交警来管，越来越乱了。请抓紧时间出台限牌政策
小学一级教师认定,我大专毕业5年半，有自考本科证书，可以直接评小学一级教师吗？
市人才管理办公室开具证明的咨询,"你好，我是准备研究生复试的考生。所报考学校在复试时需要资格审查，其中一项要求是“考生在复试期间应按要求提供在校历年学习成绩表（非应届本科毕业生由考生档案所在单位人事部门提供并加盖公章）”。经查询，我的档案毕业后存放于东莞市人才管理办公室档案室。在市人力资源局网站上看到的信息是需要带齐""身份证和人事代理合同"",请问如果我本人去办理，需要这份“人事代理合同”吗？如果需要，如何得到这份“人事代理合同”？是否需要先在网上申请还是直接现场可以办理？"
夜晚工作制造噪音，扰民休息,经常晚上10点后还在工作，经常通宵工作，作为隔壁的居民，在机械设备产生的声音下，严重影响居民睡眠。希望有关部门能制止这工厂在休息时段工作，以免居民生活受到干扰。
噪声污染，多次劝说不改,夜里00：40了。本该是休息的时间，楼下加工厂（塘南路2号西侧第一家）机器响个不停，都是为了生活，本该理解他们，可是噪声实在是太大了，根本无法休息，我们大人可以忍忍，但是小孩子明天还要上学，老是睡不着，老人就更睡不着。上次投诉反馈说会改善，但是一直持续，每天都噪声污染到深夜3-4点。实在无法忍受，无奈再次投诉，望相关部门能劝诫下合理安排生产，夜间让附近居民能安静的休息，谢谢。
东莞企事业单位误餐、夜餐费标准,我公司有员工经常外出而不能返回单位食堂就餐或下班后加班发生夜餐，产生费用由公司承担，请问东莞地区是否有餐费标准？经咨询税局，支出应有相关标准才能税前扣除，但国家的标准是2000年以前的，不适用当前水平。据了解，该标准由财政局规定。
司机勒索财物并理直气壮,2月20当天我乘坐粤SW227R的车辆 该当时我手头上行李多 刚把行李放下地上连车门都没关 该车辆已经开走 我把手机放在座位上也拿不到 事后我恳求司机把我手机送还 苏某司机态度不好而且提出无理的要求 要我给100块才将我手机送还  因为我手机有我的重要资料 我只能妥协 然后我记下车牌号进行投诉 希望工作人员给我一个满意的解释.
东莞广电霸王条款,"本人2015年12月报装89元8M高清宽带套餐，问题一：不能连接WIFI摄像头，广电宽带网络问题，其它运营商（电信，联通可以连接），广电也解决不了的问题，要求取消套餐，广电答复：不能取消，按协议用满两年才能取消！问题二：2016年开始，广电高清宽带套餐更改为59元8M ,89元12M，问广电本人原89元8M套餐可否升为89元12M套餐，广电答复：不能更改，不能升级，不能降级，不能取消！什么都不能做，乖乖用两年！！请问这是霸王条款吗？！"
没有办理就业登记还可以领就业津贴吗？,您好，我想申领《东莞生源2008年及以后毕业的大中专毕业生企业就业岗位津贴》，但2013年毕业之后没有“到工作单位所在镇（街道）人力资源服务中心办理就业登记。”，请问还可以申领吗？
